,F1,F2,F3,F4,F5,Ciudades
49,-1.0331108254859243,-0.6486828721232937,-1.118986894240803,-1.1595237679090529,-0.07522083313195865,Palencia
50,1.44844399948613,-0.49781305856088676,1.2562086836047481,1.8133473754013367,0.10480965882347452,Palma de Mallorca
51,-1.197002206856184,1.612736818811853,-1.1774587339118143,-1.6275128907881025,-0.3847092887315735,Parla
52,0.15016072516490275,-0.5615825061523121,-0.6941271758644771,-0.11899729413001375,-0.17945895617082586,Pontevedra
53,3.746515438003252,-1.018881746389966,0.4319809917137858,0.36249742085417624,0.165158052720414,Sabadell
54,0.05322968183766302,-0.4349538140670026,-0.5835053219433469,-1.5025728379319985,-0.12387311340105177,Salamanca
55,1.231624234471399,-1.0450675590221394,0.7161399920452632,3.1390943904902064,-1.0209097961075773,San Cristóbal de La Laguna
56,4.677285935520134,-0.1965354906139738,-0.9719989279663559,-1.5494353621415038,-1.2959142649986202,Santa Coloma de Gramenet
57,1.234833507800018,-1.0463928873071102,0.41948137523061657,1.1676843548884481,-0.2620187928314872,Santa Cruz de Tenerife
58,0.5386825108380904,-0.43577385240038863,-0.3950406546133039,-0.3315036807530076,0.546771224642861,Santander
59,0.033346037023453734,0.5275650988793305,-1.1742044419439128,-1.28662262117002,-0.21098365722187593,Segovia
60,0.5584641582937918,0.37987459828936615,2.2515160136190566,-1.192179640459092,0.18480321815734163,Sevilla
61,-0.7750854832225205,-0.7250986764716685,-1.410915230093872,-1.4271262349696934,0.9083069727458566,Soria
62,-0.36309791999928615,0.30982419658608057,-0.6750205599275544,-0.12560023038848941,1.7892913623430562,Tarragona
63,3.230029936441578,-0.8565693078534088,0.5668275582470216,1.344634988127307,-0.08186350702602446,Terrassa
64,-0.9934947838155022,-0.6345261686744275,-1.0983446160953307,-0.6982897992565693,0.03940788966694403,Teruel
65,-2.574197916120423,1.919484210340547,-1.1504852078562737,0.39584287543578145,0.5598203279350398,Toledo
67,2.879920500022303,-0.7113399882133727,2.2897092722146506,-0.13214150278822445,0.5093178327116334,Valencia
68,-1.5008640441878214,-0.545219537637121,-0.022218465212853977,0.2554248007773606,0.37789848805968973,Valladolid
69,0.10602875776100018,-0.6352653299344303,1.6838723347469753,1.9922725216954893,-0.14667788652429342,Vigo
70,0.21669256331311365,0.14231009216228868,-1.0291966606223864,-1.271452864778553,-0.4326740915156742,Zamora
71,-0.5927582588964714,-0.5992318651411397,1.4085460320568792,1.7434214321996562,0.219091358643818,Zaragoza
