,TA,LPI,AREA_MN,AREA_AM,AREA_MD,GYRATE_MN,GYRATE_AM,GYRATE_MD,PRD,SHDI,SIDI,MSIDI,SHEI,SIEI,MSIEI,NP,DIVISION,SPLIT,MESH,PAFRAC,SHAPE_MN,SHAPE_MD,PARA_MN,PARA_MD,FRAC_MD,SQUARE_MN,SQUARE_MD,IJI,RNMDP_2020,PobT,PobH,PobM,Vehiculos,T_Viviendas,T_Viv_Prin,T_Viv_Sec,Viv_vacias,T_viv_col,COM,ED_SING,EQUIP,IND,OCIO,OFI,RES_PLU,RES_UNI
32,0.00415584444235663,1.604708619904948e-05,3.228349263032819e-07,1.5300107917118475e-05,7.719989960396917e-08,3.268205005329993e-05,0.0002065958908936297,2.3398693572187935e-05,6.028660199062463e-06,3.5490912018441198e-06,4.440558371623973e-06,8.82756088683548e-06,4.459507183516619e-06,5.074923853284541e-06,4.2451606409554565e-06,0.07204018177614319,5.575617946620324e-06,0.0015200567670489132,0.15300108353623887,5.819937860858097e-06,6.997937256779512e-06,6.832216297955854e-06,2.1019806227291088e-06,2.102780882652513e-06,6.040020532240866e-06,3.002888621115841e-06,2.947849765544617e-06,4.464073701680942e-05,0.06992480939119934,0.6310133439394529,0.30356153346268244,0.32745181047677047,0.4633057258653863,0.30578883031243814,0.2420814249415367,0.023073228420961576,0.04055582982457156,7.27509021276984e-05,6.653570223588601e-06,4.840838261743153e-05,0.00012434854746675,0.0001277288951895982,2.9365775896709237e-06,2.9707408984575533e-06,0.0001165198369353087,0.0001300557731384129
33,0.006392027457955856,1.3672317404083896e-05,2.296083795605395e-07,2.6948715177669554e-05,4.6624424252279165e-08,1.7530212535830576e-05,0.00015788203055926194,1.2073796251522915e-05,1.07307036237876e-06,2.079672444249655e-06,2.2381363387221067e-06,4.232445356467541e-06,2.256615691950527e-06,2.5578692647915265e-06,2.035375873874193e-06,0.08151587934178231,2.9157731382045816e-06,0.0006945270513142108,0.26948714416358854,3.0447274586260083e-06,3.69790568775244e-06,3.601526681016035e-06,1.0153308018794388e-06,1.0110293964139739e-06,3.1588859983687454e-06,1.1459131559555953e-06,1.558722171562615e-06,3.3912945372530594e-05,0.029424658626587535,0.6239966043008196,0.30477609889610807,0.3192205054047116,0.4589532284935148,0.2694952041014267,0.22657192110738286,0.012953994403823589,0.02990486999237123,6.734671593307925e-05,2.7609336770809177e-06,4.0699270550024866e-05,3.577257846855601e-05,6.771679126133816e-05,2.395230960263033e-06,1.5813763974897337e-06,3.4885947885010665e-05,0.0001069996791785759
34,0.0026604674633795896,4.061076189623073e-06,7.019721925221639e-08,3.4704661481718233e-06,2.2080062834501237e-08,8.088612957855352e-06,4.7971085454076966e-05,6.061636190717657e-06,8.562204572299789e-07,1.1606485853086593e-06,1.3002533050965046e-06,2.484026474362673e-06,1.3196098508186724e-06,1.4860025719437518e-06,1.1945643042930415e-06,0.06395371657834138,1.6852327422671035e-06,0.0012935900163017688,0.03470466645964604,1.787577250557156e-06,2.069739698154274e-06,2.0207332644638204e-06,6.204421722002869e-07,6.33430345195102e-07,1.8103356615200079e-06,8.833003845030453e-07,8.547118919893182e-07,2.3921742566877254e-05,0.021108101337162857,0.6432883296872041,0.3103273943889148,0.3329609352982893,0.464147051075334,0.308682147062691,0.24465587085868026,0.01400400775418615,0.04995477112362053,6.749732620405423e-05,3.939841766563534e-06,1.1435463492044612e-05,2.9508971927318913e-05,2.021278708669442e-05,9.763170997983285e-07,1.6392646365932656e-06,5.103523021925439e-05,4.999543927511837e-05
35,0.0033806202645396822,3.525015243569184e-05,4.0715764384917385e-07,6.0735573084362836e-05,7.160808426563226e-08,2.2477198965344253e-05,0.00024223102913799698,1.4256491980744994e-05,1.9117175637579206e-06,1.890548356343043e-06,2.2166502191694615e-06,4.302107060807246e-06,2.2058581299435896e-06,2.533312912040884e-06,2.068875053767431e-06,0.02359934602117745,2.791203200115738e-06,0.00015820426581907238,0.6073557254433204,2.911135514304538e-06,3.617473064396655e-06,3.4832128803665024e-06,8.138235754423362e-07,8.342452665373814e-07,3.0459044641949574e-06,1.5601035089664186e-06,1.4982927203451318e-06,2.367946669623357e-05,0.03576709265693087,0.5431970872565707,0.2631172177789305,0.28007986947764024,0.3156906374289027,0.21466224355647678,0.20165602804486557,0.0018503160616387473,0.011124634508838797,3.126494113368083e-05,1.8325214356451333e-06,6.582158752061657e-05,5.5793643982003885e-05,8.566620482777986e-05,1.6674851577317964e-06,1.5830844230829024e-06,5.019448815697223e-05,2.1667722077926516e-05
36,0.004585354743325583,2.0005495604414288e-05,4.581224356694655e-07,2.4971268777153944e-05,1.1019708420126571e-07,3.310157551768309e-05,0.0003129702707462058,2.3255095470034537e-05,4.1480132884227235e-06,3.3514687808031234e-06,3.7471348248117915e-06,7.134188487053005e-06,3.75484862070588e-06,4.282443979193914e-06,3.430820433382389e-06,0.04880365556506498,4.849422605340957e-06,0.0008953523916022173,0.24971268650378536,5.217510122436247e-06,6.044709898567942e-06,5.815480459520602e-06,1.4443717113392624e-06,1.4106738330686897e-06,5.198367036039159e-06,2.5293058890953168e-06,2.425574350630816e-06,5.601367524917542e-05,0.07037985457349864,0.6047576973148047,0.27398603355545675,0.3307716637593479,0.3841002261447126,0.3841099780990667,0.28031992790844096,0.0287146295956307,0.07482674575896565,0.00024867483602940494,1.0831744317416854e-05,1.6410632480701392e-05,0.00011927774444372176,0.00014066438735264937,3.0353100598210745e-06,5.91281168794699e-06,0.00012940822212506454,6.20568652568975e-05
37,0.0046849306674403715,1.1484235740276968e-05,5.149406742998341e-07,1.6382969581277692e-05,1.1404101659901406e-07,3.421091568941677e-05,0.000207679773453289,2.3226806112156607e-05,3.5899444432413016e-06,3.2373489874490785e-06,3.50302897562105e-06,6.6205505294982944e-06,3.4678244514393504e-06,4.0034577563242336e-06,3.1838131676593515e-06,0.04171538955523601,4.569082307975527e-06,0.0013111759187811613,0.16382967701379944,4.770964985719761e-06,5.765550107808526e-06,5.537358031815452e-06,1.3493080719185372e-06,1.2848000684394633e-06,4.907468487857476e-06,2.500456580658553e-06,2.4034905377574616e-06,5.890066281472597e-05,0.06099580427053249,0.6437641063666522,0.31885358376133954,0.3249105226053126,0.4316795444983908,0.304699329248588,0.2558128175495414,0.014521063829570503,0.03418662832752689,0.00018340465840947903,2.7294800758193618e-06,3.539660656733e-05,8.131981038285873e-05,0.00016091481554416227,1.3305235604739979e-06,2.837681052508554e-06,0.00010574479729435788,6.823793157369751e-05
38,0.00365341745536254,9.252949452866607e-06,6.788195346799178e-07,9.703190355899217e-06,1.87616455836422e-07,4.172622136947695e-05,0.00019068701106495498,2.8117379953954925e-05,4.026033461579325e-06,3.2657355154309196e-06,3.1663423158814216e-06,5.7504240039274096e-06,3.0775058918837307e-06,3.6186757073255993e-06,2.7653692240146333e-06,0.023077402932501958,4.276497463826316e-06,0.0016144625855418497,0.09703190420217508,4.417410264378306e-06,5.3676572763957015e-06,5.16028224145988e-06,1.007040063269902e-06,8.843722180277956e-07,4.546818666552759e-06,2.278715592311863e-06,2.1816507149088443e-06,4.265523905746632e-05,0.059134237057252785,0.6538383103237757,0.31018996758456413,0.3436483427392116,0.40064292463791396,0.3330915671874056,0.2654373004707546,0.01760606028258139,0.049910994079212706,0.00014150024094622158,4.883303984094791e-06,5.151055147960132e-05,6.612965230326907e-05,0.0001490958290783015,1.0664376151240112e-06,7.563563025729495e-07,0.00013573677675175603,1.960970142180026e-05
39,0.004018884538062824,1.581143662379285e-05,4.1603172911505225e-07,9.591213917770213e-06,1.4021659688897549e-07,4.4646531715805966e-05,0.00017509255392562844,3.3543386942598406e-05,7.773472401759027e-06,4.1782958609539625e-06,4.88157226840927e-06,9.495165736373315e-06,4.986531621352814e-06,5.578943306221112e-06,4.566213031311394e-06,0.060366000799870895,6.23415187949913e-06,0.002618468189594389,0.09591212336755905,6.823645249421929e-06,8.353448440499816e-06,8.03908280527846e-06,1.9770802622218585e-06,2.072341060999626e-06,6.826438582999313e-06,3.573179820016706e-06,3.882152509203872e-06,6.81219570628885e-05,0.08118789672794231,0.615651970269408,0.2847575491147533,0.3308944211546546,0.44822692954165005,0.3727381831997825,0.25138127475946237,0.043905954619036534,0.07730097617954482,0.00014997764173880967,1.331800846856833e-05,5.7929661571483563e-05,9.90253406950401e-05,0.00013012282801573878,4.574280797340655e-06,4.387475133323799e-06,0.0002095363544495055,0.00010601289144737298
40,0.00012879177012297083,5.067035123002127e-07,1.3332421549456886e-08,3.073662371731441e-07,4.49347164441177e-09,1.4307715972108184e-06,5.61112909362237e-06,1.0749530471306768e-06,1.1623588607939567e-08,1.32935307306074e-07,1.5670556803809557e-07,3.055146176516078e-07,1.614319440199015e-07,1.790922208018828e-07,1.4692138298902588e-07,0.024651812660834306,1.9995047640058625e-07,0.00012884069004690776,0.04290349361393821,2.0789205370385722e-07,2.512162656928381e-07,2.414216670362495e-07,6.044678615195671e-08,5.491916317624346e-08,2.139175272236478e-07,7.026441490209675e-08,1.0112453999935185e-07,2.0523582279213828e-06,0.0034162640512532486,0.6678186423375195,0.3111864290391214,0.35663221329839817,0.4030680913187041,0.3066987649835183,0.26445176058769587,0.011480000981188374,0.030660263937565137,0.00010673947706887752,1.5750704513267669e-07,2.796441021049284e-06,5.432377053336261e-06,2.7443251389360104e-06,1.8208236724288266e-07,6.180444240894544e-07,6.187357564573079e-06,1.908033691846676e-06
41,0.0007224729197920947,2.8424142757795023e-06,7.478982170629532e-08,1.7242078636233017e-06,2.520666946219834e-08,8.026085303474939e-06,3.147630330516505e-05,6.030078364932678e-06,2.6004502453198127e-07,7.597702236088357e-07,8.719970833678879e-07,1.681809926544559e-06,8.889524386666205e-07,9.965677743084463e-07,8.087793225462573e-07,0.05195463273410058,1.122467437972678e-06,0.0013657343773384907,0.03193521161781537,1.1749084994382667e-06,1.3889461284289845e-06,1.3431375732698767e-06,3.7740353889943544e-07,3.5266869407286074e-07,1.2005072327048286e-06,5.859533980210544e-07,5.628609522832458e-07,1.1351053731770562e-05,0.012633666314817832,0.6498373302925061,0.3120659373934671,0.337771392899039,0.47200437834197584,0.28616838185767696,0.23743788413367128,0.016727306724847724,0.03191556642397071,8.7624575187248e-05,2.0946485010151605e-06,5.740776784399679e-06,2.0340097684770007e-05,2.0583749847606356e-05,1.1286537228703697e-06,1.512734300458145e-06,2.3795329278363627e-05,3.714320883403333e-05
42,0.012588640093817868,8.485031293543307e-06,7.081033023908501e-07,2.152704119005246e-05,2.5273597690852567e-07,4.054827888388235e-05,0.00019564206677026685,3.355773771092599e-05,1.0029943864401771e-06,3.968396212678568e-06,2.644548662727643e-06,4.352650879804437e-06,2.54515382477121e-06,3.0223396262140734e-06,2.0931832212383137e-06,0.07062797990285252,3.9659807659589745e-06,0.0023232094739928347,0.21527040629891295,4.190251815653869e-06,4.968673221559202e-06,4.709191474042338e-06,9.826458369372853e-07,6.730594610856941e-07,4.197851732717327e-06,8.386804451204572e-07,1.97508058952766e-06,4.2462349579869224e-05,0.03969993267910931,0.5865125749239413,0.2814035156068598,0.30510905931708143,0.5112602858408142,0.3445030883820317,0.19383562647317346,0.10420984029878078,0.046394057222719755,6.35643873577253e-05,2.4716762931108523e-06,3.911694939761018e-06,7.774815027488428e-05,2.0432514753243225e-05,1.0579921727097274e-05,7.743938391935733e-07,8.327854695349146e-05,0.00019808052220897422
43,0.0030451459785778246,2.6825859884504737e-05,2.63512183102672e-07,1.2613695370182635e-05,7.813877456257842e-08,2.84595975131639e-05,0.0001523213830715037,2.161309078981672e-05,6.893623574561719e-06,3.2643863835107125e-06,4.062196897672463e-06,8.06835353090841e-06,4.168842442947035e-06,4.6425107401971e-06,3.880055793232867e-06,0.05919573088010726,5.101293022049313e-06,0.0012366551759455256,0.12613695744125897,5.204357932512082e-06,6.918877551131374e-06,6.723474267109864e-06,1.8925473471592062e-06,2.0646636986278464e-06,5.6582379718537144e-06,3.236366251292455e-06,3.3045007629259183e-06,8.55139653455201e-05,0.062499750127049905,0.6641898288028373,0.3302789844432153,0.333910844359622,0.4223151298847943,0.27830087080177807,0.24117291498497145,0.006515833305598515,0.030514794812460968,9.732769874714762e-05,5.316292208588958e-06,2.057649175098152e-05,8.850090206579223e-05,9.809942641132213e-05,3.1266110430138234e-05,2.392840225490257e-06,0.0001361794467973336,0.00012991953616333968
44,0.002886192842098949,4.393671090418238e-05,3.0093036179288056e-07,2.4593498010473585e-05,6.758355689256771e-08,3.104250238356427e-05,0.000294310412046014,2.245430929599666e-05,1.4358713249673372e-05,4.599525278639293e-06,5.70386506941331e-06,1.1318460825073848e-05,5.714574796000758e-06,6.518703964671912e-06,5.4430314057512595e-06,0.06903023366950126,7.136067881180632e-06,0.0008446571348242411,0.2459350022007443,7.707937051883398e-06,8.630614544897201e-06,8.333254091966803e-06,3.2017116292609687e-06,3.1455359464551654e-06,7.681040379667473e-06,3.4564706899392784e-06,3.212370974070116e-06,6.633149772781465e-05,0.08395763484044752,0.6267205324789378,0.31785144190517306,0.3088690905737647,0.5207532579177797,0.18890287904178188,0.1775309919395181,0.0014394793800333908,0.009838841562528226,9.356615970217041e-05,7.3187186766285115e-06,0.00020324520353081772,0.00010304340332469455,0.0001010710987808186,3.914920617252359e-06,1.6071616987662152e-06,0.0001352773353690303,0.00016426184798270022
45,0.0028354777947070253,1.4228719261268797e-05,3.5302132433329477e-07,1.4787440732276613e-05,9.355995392158786e-08,2.59366605409435e-05,0.00014638129778781733,1.8926457256058143e-05,2.913466284158822e-06,2.06570352256591e-06,2.538516293311328e-06,5.014521105130756e-06,2.5512383904288125e-06,2.9011619371361273e-06,2.4114752760234677e-06,0.02581052893347737,3.1967040618886066e-06,0.0006161783466662582,0.14787440928297813,3.268357843531868e-06,4.168776397841906e-06,4.061533521584817e-06,9.122248146812529e-07,8.500121851802415e-07,3.470561743259225e-06,1.8419244371737916e-06,1.833199887117219e-06,2.4436172896628253e-05,0.038767208796497886,0.6758200360396779,0.32875968421280743,0.3470603518268704,0.4088166696858804,0.2557883830398239,0.240852210419953,0.00529899927929584,0.009614679104701731,1.9280773605685288e-05,2.14876983832951e-06,2.9571222012284416e-05,7.743743192762379e-05,8.612069603153991e-05,1.583273922909534e-06,3.424419828152826e-06,6.575783537749605e-05,5.53025778166585e-05
46,0.0011932607336969914,5.987905113192544e-06,1.485627872914293e-07,6.223033172975476e-06,3.9373053624165633e-08,1.0914985349033162e-05,6.16019829616957e-05,7.964865150348387e-06,2.5508708085245114e-07,9.940117196203275e-07,1.0196018379005984e-06,1.8963193172292546e-06,1.0159667780296812e-06,1.1652598228844644e-06,9.119361788146308e-07,0.07801314502733529,1.3499554839448815e-06,0.0007705192038474785,0.10066200352678689,1.4171134855258428e-06,1.714788105610038e-06,1.6516654532310176e-06,4.298120215154452e-07,4.152244505230401e-07,1.4527960337974292e-06,-0.20779343110282497,7.186437634389527e-07,1.552816978058138e-05,0.01592772885404166,0.6212639173657072,0.3041779693845081,0.31708594798119916,0.48444204889842374,0.28076780516373073,0.21220202928008158,0.019758876404007697,0.048743340025053275,6.355945458821174e-05,1.4034507573385203e-06,1.0110084740089247e-05,1.8632256821282574e-05,3.018200361402766e-05,7.321258259051015e-07,4.683876325280996e-07,2.2355308915016748e-05,5.1349263788276256e-05
47,0.006243119086339643,7.818143107866217e-06,3.690677378590275e-07,7.601200878291214e-06,1.376409671372078e-07,3.82339045924973e-05,0.0001473650291165059,2.9182137149369216e-05,4.339583658083283e-06,7.033958546533553e-06,3.620943245780992e-06,5.664834791399247e-06,3.5136214668217328e-06,4.138220020975146e-06,2.7242110646092615e-06,0.09844134111673461,5.812333859260725e-06,0.004779686355771131,0.0760119834684268,6.378156252071088e-06,7.454301210886997e-06,7.1270634777540926e-06,1.9000063387660883e-06,1.6976766776200354e-06,6.267610513370835e-06,3.2832596503103863e-06,3.164397957693379e-06,3.770071169836521e-05,0.07586780350785464,0.6147811893825488,0.2786979349386106,0.3360832544439381,0.42767513596653717,0.39050648819445255,0.2549197769932939,0.0506697066152405,0.0847366025065484,0.00018622150128490823,1.5161725859610518e-06,1.4307553351381743e-05,5.7829449644520746e-05,7.592393858275572e-05,1.036568560142961e-06,1.8101012981575031e-06,9.99209544531477e-05,0.00032959745302763195
48,0.002870792926899586,1.0296939730750048e-05,3.392569954897133e-07,8.754263675528646e-06,9.635144361946837e-08,2.390438309361552e-05,0.00010863911029009441,1.7089734055211067e-05,2.3839918707197784e-06,2.2365544482812453e-06,2.157851739128411e-06,3.914901128002952e-06,2.0647527636439936e-06,2.466113766248399e-06,1.8826701208280518e-06,0.024750346545684577,2.9159634529740943e-06,0.0009591586267424449,0.08754265097021015,3.0940156091982194e-06,3.66908239424196e-06,3.5246809987136636e-06,7.777142690984811e-07,7.123607187301548e-07,3.117674974975582e-06,1.5753967036268116e-06,1.505179075462991e-06,2.699787807392162e-05,0.04286998692036148,0.6432106722833248,0.2976037592385795,0.3456069130447454,0.3897521482626628,0.3618955776527479,0.2861148250349103,0.02130191135573396,0.05435014647978147,0.00013161966373857314,1.4829737910827468e-06,5.250479103085315e-06,6.697403800907928e-05,6.074306423745454e-05,1.2248830738652836e-06,1.5055480609531974e-06,0.0001105611332571884,4.474602209394047e-05
49,0.004858635072390434,2.943173149770494e-05,8.048086361782659e-07,2.8835275046557332e-05,1.6455365761408894e-07,5.7034783082996474e-05,0.0004323755313952353,3.769223021701186e-05,9.961477650877623e-06,5.736704831016412e-06,5.8384269303866645e-06,1.0802166700299119e-05,5.692042933586836e-06,6.67248903160022e-06,5.194741806095137e-06,0.046956439356033976,7.731945152966028e-06,0.0013105818269329998,0.28835276493285467,8.11831490094874e-06,9.688224930815203e-06,9.344144757253353e-06,2.3022344754933145e-06,2.309351444519449e-06,8.314401009308127e-06,4.277267272273646e-06,4.035663674579903e-06,7.447633518628901e-05,0.10626451457381748,0.6078124891565213,0.2868177408073137,0.3209947483492076,0.39886916790074184,0.34698140792987836,0.2542741359927293,0.03690712352896823,0.05551235840384537,0.0002877900043354741,8.508812910984455e-06,3.198572343227172e-05,0.00015740618556983323,0.0002893819471791671,1.626484955634963e-06,1.6707779840600628e-06,0.0001436883657555998,0.00014354252474853518
50,0.004342702062525401,4.833292521471733e-06,1.237197608020304e-07,7.265554255346197e-06,4.162210342142137e-08,1.0505968304131689e-05,5.4735578681473864e-05,7.717980020458476e-06,4.000882874750464e-07,1.0078081350196343e-06,1.139459424363749e-06,2.186456561053972e-06,1.1659273271165986e-06,1.302238500007735e-06,1.0514639637082566e-06,0.05172883377103393,1.4712484382819575e-06,0.0008808551990517983,0.07265553603964625,1.5142101476946006e-06,1.8484808959243793e-06,1.7904136184039016e-06,3.9776129312945905e-07,3.8718150059812797e-07,1.5752675908434485e-06,7.848381600363034e-07,7.807014449456994e-07,2.2991003298337536e-05,0.01915533407469585,0.6227723619497996,0.3045488850494073,0.3182234769003923,0.5309113495726634,0.26857552724333517,0.23478621352856163,0.009610088744506204,0.02409374956048642,8.547540978091701e-05,1.3671302005622491e-06,9.199180032063013e-06,2.359499693381556e-05,2.0159948199971927e-05,4.46192594498607e-06,1.2019790010300255e-06,3.940423180300496e-05,4.7982004048245045e-05
51,0.0018900866398338686,5.9682896243086645e-05,2.8900541794996695e-07,8.269119538588485e-05,5.968934067407705e-08,2.046753968979155e-05,0.0003257951342582254,1.631627544196481e-05,3.7711353517501428e-06,2.01719943235785e-06,2.316986362460378e-06,4.468856194537803e-06,2.3632794056425685e-06,2.6479865463224112e-06,2.149066997107531e-06,0.019521342601813468,2.854324749691763e-06,6.822670136950308e-05,0.8269119493814765,3.1133168496201348e-06,3.8831800975061476e-06,3.821198342288005e-06,9.823533605982298e-07,1.005820760527199e-06,3.2610611760363362e-06,1.2745466675235388e-06,1.8164221252067213e-06,2.359615721252742e-05,0.029261119499323765,0.3984323934518754,0.1985684702206482,0.19986392323122726,0.1999803349072931,0.14058053096599524,0.13047659446643278,0.0017193109080496265,0.008372685932429172,1.1939659083677963e-05,6.967141665505594e-06,1.589218244365214e-05,5.6919590797996e-05,9.625435286702304e-05,1.1281273507439776e-06,5.942502148630447e-06,7.248375822030496e-05,4.2903821586153255e-05
52,0.004524996559780868,4.945544410777132e-05,6.393971082689433e-07,2.56193193977353e-05,2.678757679352217e-07,5.792943487505929e-05,0.0002853553333342975,4.687695745900763e-05,9.898017481678507e-06,5.765872329482699e-06,5.505576186499808e-06,9.959597257944725e-06,5.313414362190086e-06,6.292083863562204e-06,4.789552287375174e-06,0.052952621705470916,7.4399892555284075e-06,0.0013215664217439585,0.25619316015711135,8.162193579342701e-06,9.701530856556891e-06,9.205585445806287e-06,2.1319996002390512e-06,1.8182420354551721e-06,8.041211391924903e-06,3.902579038511257e-06,4.107011923948148e-06,7.901896688124375e-05,0.097622277150103,0.6229808228341823,0.29438574938251344,0.3285950734516689,0.4417881299954535,0.2960617967559804,0.23154893758619513,0.012914543600910386,0.05152349202541652,7.482354345834522e-05,5.097142529071853e-06,1.1144536689945659e-05,0.00010489889540884422,0.00017782612647025464,8.068775659546585e-06,3.2050999600915608e-06,0.0001514014313669737,0.00028659342653613576
53,0.0031246023229152702,5.991166129940481e-06,1.241048481337414e-07,4.501824825936012e-06,3.992073678766206e-08,1.482505734174819e-05,7.984483876129301e-05,1.1701800726317746e-05,2.103668328263689e-06,1.9307596842983446e-06,2.2177378134697643e-06,4.2591244034608665e-06,2.1912835534128007e-06,2.5345554536600372e-06,2.048205821183595e-06,0.07216804696653749,2.8622970493251267e-06,0.00198951517490323,0.04501823538910032,3.1045818398024106e-06,4.056978198266675e-06,3.898464753565181e-06,1.1907312117480825e-06,1.2497108254583529e-06,3.2176882053444773e-06,-0.355412129383248,1.9711935116212975e-06,5.1580297837286834e-05,0.03875410076607963,0.6206388977715652,0.30208706890056214,0.3185518288710031,0.40000996759662816,0.26725710747980524,0.23388902412049067,0.004078926434181311,0.02919169838770377,9.745853742949021e-05,3.990563899833617e-06,7.210964261617654e-06,5.702049751858575e-05,6.756030305555209e-05,3.1163645282483674e-06,1.7163077650849433e-06,7.725035172466195e-05,6.87774043977079e-05
54,0.003848437995353224,1.420858331245787e-05,4.090146907973655e-07,1.7600540451929264e-05,8.73699171023892e-08,2.86142282881528e-05,0.00020213374453458525,1.9707048935956236e-05,3.929646261552421e-06,3.104899461598735e-06,3.2877654154882295e-06,6.136268192267606e-06,3.2428000169974153e-06,3.7574455680088912e-06,2.9509205805745442e-06,0.04090886041385319,4.327960909255037e-06,0.0009506758027887475,0.17600538969314594,4.572344502213042e-06,5.465400272935358e-06,5.263412502901733e-06,1.358670689478821e-06,1.3332836307099306e-06,4.65806223874818e-06,2.3908531074944615e-06,2.260530843487146e-06,4.908146724231919e-05,0.05732631784001003,0.6296764490845242,0.28548375849017055,0.34419269059435376,0.34588834959758497,0.40213640222528385,0.2808185223094856,0.06481330451581567,0.05632196596886537,0.00018260943111721056,3.3092634890288963e-06,3.051552096740601e-05,0.0001271855896786125,0.00011346891660820769,4.8482072523890914e-06,1.8312201187729733e-06,0.0001230179589803097,3.0607682708155444e-05
55,0.00567584290786845,3.2145619512592783e-06,2.084958482056843e-07,4.021797093002226e-06,6.759883373816858e-08,2.4141782613459625e-05,9.635385094319976e-05,1.8140650462798705e-05,2.195712897513534e-06,3.680317797307774e-06,2.7275559083960286e-06,4.636079342530666e-06,2.6911929694557736e-06,3.117207316297775e-06,2.229482712511127e-06,0.10744689968203207,3.944117835292125e-06,0.005570168402480854,0.040217951590132875,4.271719773631324e-06,4.947171330409963e-06,4.757873282595617e-06,1.3090421203519862e-06,1.3249718741306543e-06,4.233213659195079e-06,2.098997662976249e-06,2.0469694136426506e-06,4.869417081292083e-05,0.04531454487930831,0.6272084000797634,0.3027403132024724,0.324468086877291,0.5119110840781647,0.2811506815946145,0.22716476182637313,0.015965276024457985,0.037973280749396855,5.130991058540267e-05,3.6535582343661575e-06,1.5428058955629758e-05,4.594338114550514e-05,6.137761439633995e-05,2.1076033374981355e-06,9.598183514625785e-07,7.421055950835512e-05,0.0001910110259822375
56,0.0015799942916995373,5.257872984467062e-05,2.3748688682905928e-07,1.690707831428257e-05,1.1557130204835888e-07,3.118341505047297e-05,0.00016776391815883276,2.7473492656771287e-05,1.6600457068509204e-05,4.870410803895353e-06,4.058405598912005e-06,7.06392365505467e-06,3.946269829029173e-06,4.638174555392609e-06,3.3970313017262268e-06,0.03809432582876197,5.6646142263743255e-06,0.0005350935080578969,0.16907079814464948,5.990537437031015e-06,7.180399647239952e-06,6.915668990338256e-06,1.5126247312733407e-06,1.318465630938531e-06,6.100045024807217e-06,3.0711481722781342e-06,2.9591498236819244e-06,9.355313099843794e-05,0.06183385309255982,0.68964300102113,0.3408448720289664,0.34879812899216356,0.32708556570602715,0.27786011566095475,0.26136383537947827,0.002851491697388165,0.013576077940777788,6.871064331055818e-05,1.39716201952567e-05,1.2478916460229928e-05,0.0001464643367587823,4.7374888058611285e-05,1.8013012993077912e-06,1.593325101273131e-06,0.000247109612877543,0.00010179469346929208
57,0.0030255657674513234,4.590386714194322e-06,1.4293642651332136e-07,2.9874831272528064e-06,3.923867490207788e-08,1.6508925309530574e-05,7.274895825270855e-05,1.2102658531415234e-05,2.338262226260238e-06,2.1642411564160018e-06,2.2331608630875104e-06,4.1339007126146736e-06,2.1672922273102443e-06,2.5521821442409787e-06,1.987986797837286e-06,0.06294543627527718,2.970818213713492e-06,0.003011661487241897,0.029874825741346905,3.121748089119332e-06,3.6734388028619236e-06,3.5672103871853774e-06,1.1124840863616702e-06,1.112326477436334e-06,3.1907124020904645e-06,1.5841273085533607e-06,1.5365115705820025e-06,2.6839161446668715e-05,0.03731168275834568,0.6220913495615976,0.2968995302935548,0.3251918192680428,0.5240020966896735,0.2864111023754321,0.2336537449341465,0.015240485704672159,0.03744847541052419,6.839632608926043e-05,2.198987483302951e-06,8.836486939886994e-06,4.3175324773505756e-05,5.6763220826211854e-05,1.2289440125392743e-06,1.7983441944607211e-06,9.596271813428061e-05,8.7411304473552e-05
58,0.004446797019240247,1.2280596721749696e-05,4.497623513053658e-07,1.4442152776479991e-05,1.2016300253690724e-07,3.0863206533537444e-05,0.00016569732399572816,2.139716908757435e-05,2.40354880745907e-06,2.4568262500439505e-06,2.8409238609515817e-06,5.4887791300551945e-06,2.8453392801778806e-06,3.2467732597861216e-06,2.639547116867373e-06,0.036138451896042645,3.643276444248437e-06,0.001125435029147682,0.14442151219386787,3.909005730466936e-06,4.6604494073201705e-06,4.436268192579603e-06,9.988606697573635e-07,8.939506013523655e-07,3.904641483317762e-06,2.0335966207284076e-06,1.920780466407445e-06,4.8029830144023744e-05,0.05191041709594393,0.6337113479798112,0.2921779397959001,0.34153340818391104,0.42769256547060236,0.3378892252628678,0.26826961433296753,0.030286559361849836,0.03926360374909377,6.579267059054998e-05,2.821743755001826e-06,2.5231810199501763e-05,6.950957276144057e-05,6.493434971754404e-05,3.0848714747501302e-06,2.553438773453267e-06,0.0001156177342380039,8.176131566888497e-05
