,Código INE,Municipio,Provincia,Comunidad Autónoma,Población Total,Población Hombres,Población Mujeres,Unnamed: 7,Conductores Hombres,Conductoras Mujeres,Censo Conductores,Unnamed: 11,Parque Ciclomotores,Parque Motocicletas,Parque Turismos,Parque Furgonetas,Parque Camiones,Parque Total,Motocicletas sin ITV (<25 años),Turismos sin ITV (<25 años),Resto de Vehículos sin ITV (<25 años),Parque Ciclomotores (<25 años),Parque Ciclomotores (<15 años),Parque Ciclomotores (<8 años),Parque Ciclomotores (<4 años),Parque Motocicletas (<25 años),Parque Motocicletas (<15 años),Parque Motocicletas (<8 años),Parque Motocicletas (<4 años),Parque Turismos (<25 años),Parque Turismos (<15 años),Parque Turismos (<8 años),Parque Turismos (<4 años),Parque Furgonetas (<25 años),Parque Furgonetas (<15 años),Parque Furgonetas (<8 años),Parque Furgonetas (<4 años),Parque Camiones (<25 años),Parque Camiones (<15 años),Parque Camiones (<8 años),Parque Camiones (<4 años),Unnamed: 41,Antigüedad Media del Parque (<25 años),Antigüedad Media de Ciclomotores,Antigüedad Media de Motocicletas,Antigüedad Media de Turismos,Antigüedad Media de Furgonetas,Antigüedad Media de Camiones,Unnamed: 48,Bicicletas Fallecidos,Bicicletas Heridos Graves,Bicicletas Heridos Leves,Ciclomotores Fallecidos,Ciclomotores Heridos Graves,Ciclomotores Heridos Leves,Motocicletas Fallecidos,Motocicletas Heridos Graves,Motocicletas Heridos Leves,Turismos Fallecidos,Turismos Heridos Graves,Turismos Heridos Leves,Furgonetas Fallecidos,Furgonetas Heridos Graves,Furgonetas Heridos Leves,Camiones Fallecidos,Camiones Heridos Graves,Camiones Heridos Leves,Autobús Fallecidos,Autobús Heridos Graves,Autobús Heridos Leves,Otros Fallecidos,Otros Heridos Graves,Otros Heridos Leves,Peatones Fallecidos,Peatones Heridos Graves,Peatones Heridos Leves,Nº Accidentes con Víctimas,Fallecidos,Heridos Hospitalizados,Heridos no Hospitalizados,Unnamed: 80,Total Sanciones con Puntos,Total Puntos Detraídos,Velocidad (2 puntos),Velocidad (4 puntos),Velocidad (6 puntos),Alcohol (4 puntos),Alcohol (6 puntos),Drogas (6 puntos),"Casco, Cinturón, SRI (3 puntos)",Móvil (3 puntos),Semáforo (4 puntos),Otra (3 puntos),Otra (4 puntos),Otra (6 puntos),Unnamed: 95,Campañas
35,01049,Ribera Baja/Erribera Beitia,Araba/Álava,País Vasco,1383.0,748.0,635.0,,472.0,308.0,780.0,,31.0,111.0,830.0,53.0,88.0,1174.0,30.0,57.0,38.0,31.0,6.0,3.0,0.0,102.0,78.0,35.0,18.0,779.0,507.0,252.0,128.0,39.0,20.0,8.0,5.0,70.0,36.0,13.0,8.0,,12.14125932835821,17.963225806451614,10.765490196078431,11.70017971758665,13.805897435897435,14.091,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,,,,,,,,,,,,,,,,,0.0
36,01051,Añana,Araba/Álava,País Vasco,149.0,89.0,60.0,,49.0,24.0,73.0,,4.0,19.0,95.0,17.0,17.0,165.0,7.0,6.0,6.0,3.0,0.0,0.0,0.0,15.0,11.0,5.0,4.0,82.0,52.0,28.0,13.0,11.0,2.0,1.0,0.0,17.0,10.0,4.0,1.0,,12.718705035971222,19.65,11.207333333333333,11.568414634146341,18.01909090909091,13.64235294117647,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0
37,01052,Salvatierra/Agurain,Araba/Álava,País Vasco,5038.0,2537.0,2501.0,,1728.0,1217.0,2945.0,,140.0,205.0,2672.0,199.0,290.0,3753.0,42.0,167.0,111.0,140.0,20.0,4.0,3.0,160.0,119.0,66.0,36.0,2405.0,1441.0,729.0,366.0,138.0,84.0,37.0,22.0,253.0,112.0,40.0,21.0,,12.646607304557802,18.49357142857143,10.280375,12.319288981288981,12.613188405797102,14.924624505928854,,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,3.0,,,,,,,,,,,,,,,,,0.0
38,01053,Samaniego,Araba/Álava,País Vasco,315.0,148.0,167.0,,105.0,68.0,173.0,,6.0,9.0,165.0,53.0,36.0,282.0,2.0,12.0,16.0,6.0,2.0,0.0,0.0,6.0,1.0,1.0,1.0,146.0,84.0,33.0,21.0,39.0,25.0,8.0,4.0,34.0,14.0,7.0,3.0,,13.594058577405857,17.198333333333334,15.525,13.123561643835616,13.49025641025641,14.524411764705881,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,0.0
39,01054,San Millán/Donemiliaga,Araba/Álava,País Vasco,706.0,386.0,320.0,,319.0,196.0,515.0,,29.0,68.0,560.0,89.0,93.0,1000.0,12.0,31.0,58.0,29.0,8.0,0.0,0.0,36.0,20.0,5.0,2.0,486.0,303.0,139.0,67.0,58.0,22.0,11.0,7.0,86.0,39.0,16.0,7.0,,12.57566985645933,17.234827586206897,14.020555555555555,12.39246913580247,15.508793103448276,15.145581395348838,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,0.0
40,01055,Urkabustaiz,Araba/Álava,País Vasco,1386.0,723.0,663.0,,507.0,362.0,869.0,,17.0,81.0,864.0,136.0,112.0,1309.0,18.0,61.0,66.0,16.0,4.0,1.0,0.0,52.0,28.0,10.0,6.0,760.0,483.0,258.0,144.0,76.0,25.0,10.0,7.0,90.0,43.0,6.0,3.0,,12.82493010251631,18.03125,14.5725,11.734657894736841,16.391973684210527,15.916555555555556,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,0.0
41,01056,Valdegovía/Gaubea,Araba/Álava,País Vasco,986.0,538.0,448.0,,378.0,224.0,602.0,,52.0,126.0,679.0,158.0,94.0,1217.0,37.0,38.0,79.0,52.0,10.0,1.0,0.0,91.0,49.0,21.0,14.0,590.0,343.0,157.0,77.0,109.0,38.0,12.0,3.0,82.0,22.0,4.0,4.0,,13.93213228035538,18.23,13.44945054945055,12.738949152542373,16.613394495412845,17.17890243902439,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,0.0
42,01057,Harana/Valle de Arana,Araba/Álava,País Vasco,218.0,121.0,97.0,,92.0,45.0,137.0,,5.0,14.0,158.0,30.0,24.0,271.0,4.0,10.0,21.0,5.0,2.0,0.0,0.0,6.0,5.0,0.0,0.0,131.0,71.0,33.0,16.0,19.0,3.0,1.0,1.0,20.0,4.0,1.0,1.0,,14.615406698564593,16.726,14.076666666666666,13.282824427480916,18.034736842105264,17.814,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0
43,01058,Villabuena de Álava/Eskuernaga,Araba/Álava,País Vasco,274.0,141.0,133.0,,113.0,74.0,187.0,,10.0,20.0,195.0,65.0,58.0,366.0,5.0,7.0,25.0,10.0,3.0,0.0,0.0,11.0,8.0,3.0,1.0,162.0,103.0,56.0,30.0,51.0,31.0,9.0,3.0,57.0,27.0,9.0,1.0,,13.143061889250815,18.063,11.16,11.883888888888889,13.499803921568628,15.275263157894736,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0
44,01059,Legutio,Araba/Álava,País Vasco,1921.0,1010.0,911.0,,743.0,507.0,1250.0,,40.0,154.0,1242.0,208.0,199.0,1984.0,37.0,75.0,104.0,40.0,4.0,2.0,2.0,107.0,74.0,35.0,19.0,1178.0,778.0,410.0,208.0,169.0,95.0,51.0,28.0,180.0,105.0,39.0,24.0,,11.845123873873874,18.2955,11.376728971962617,11.369847198641766,12.934792899408285,13.290166666666666,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0
45,01060,Vitoria-Gasteiz,Araba/Álava,País Vasco,253996.0,123627.0,130369.0,,82038.0,60375.0,142413.0,,3571.0,12306.0,114515.0,8799.0,8186.0,153353.0,2274.0,6109.0,3951.0,3547.0,846.0,193.0,103.0,9539.0,7269.0,3278.0,1795.0,105663.0,69087.0,36363.0,19784.0,7000.0,4632.0,2517.0,1359.0,7319.0,3649.0,1298.0,700.0,,11.744398141457351,17.382478150549762,10.739025055037215,11.475705686948128,11.299352857142857,14.38545702964886,,0.0,15.0,231.0,0.0,2.0,6.0,0.0,2.0,17.0,0.0,3.0,198.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,2.0,38.0,0.0,8.0,75.0,534.0,0.0,32.0,576.0,,4448.0,13687.0,2308.0,435.0,102.0,175.0,64.0,,153.0,,294.0,380.0,181.0,356.0,,0.0
46,01061,Yécora/Iekora,Araba/Álava,País Vasco,270.0,139.0,131.0,,87.0,46.0,133.0,,6.0,16.0,158.0,32.0,26.0,242.0,4.0,10.0,4.0,6.0,1.0,1.0,0.0,13.0,11.0,9.0,4.0,144.0,80.0,42.0,25.0,26.0,13.0,6.0,6.0,25.0,11.0,2.0,1.0,,13.127889908256881,17.535,7.421538461538462,12.760972222222222,13.397692307692308,16.2892,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0
47,01062,Zalduondo,Araba/Álava,País Vasco,185.0,105.0,80.0,,71.0,57.0,128.0,,2.0,11.0,109.0,23.0,15.0,169.0,1.0,5.0,6.0,2.0,1.0,0.0,0.0,7.0,7.0,2.0,2.0,102.0,68.0,38.0,19.0,16.0,9.0,3.0,2.0,14.0,8.0,1.0,1.0,,11.788733333333333,17.74,7.998571428571428,11.289313725490196,13.655625,14.301428571428572,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0
48,01063,Zambrana,Araba/Álava,País Vasco,416.0,220.0,196.0,,168.0,100.0,268.0,,11.0,34.0,280.0,31.0,22.0,406.0,12.0,9.0,16.0,11.0,2.0,0.0,0.0,29.0,17.0,6.0,3.0,264.0,158.0,75.0,40.0,22.0,11.0,3.0,0.0,20.0,8.0,0.0,0.0,,13.172,18.87909090909091,13.127931034482758,12.41969696969697,15.916818181818181,16.3395,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0
49,01901,Zuia,Araba/Álava,País Vasco,2300.0,1188.0,1112.0,,879.0,668.0,1547.0,,36.0,135.0,1377.0,244.0,140.0,2031.0,40.0,80.0,74.0,36.0,4.0,0.0,0.0,96.0,70.0,31.0,17.0,1272.0,858.0,465.0,234.0,185.0,92.0,45.0,25.0,118.0,53.0,11.0,7.0,,12.028418110676355,18.940555555555555,11.530416666666667,11.230951257861635,13.818810810810811,15.39177966101695,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,0.0
50,01902,Iruña Oka/Iruña de Oca,Araba/Álava,País Vasco,3488.0,1821.0,1667.0,,1232.0,904.0,2136.0,,79.0,334.0,2165.0,257.0,240.0,3918.0,72.0,141.0,213.0,79.0,15.0,2.0,1.0,259.0,180.0,79.0,46.0,2015.0,1299.0,672.0,337.0,211.0,134.0,59.0,34.0,220.0,126.0,64.0,38.0,,10.82450958599611,17.933670886075948,11.34142857142857,11.629890818858561,12.362938388625592,12.580454545454545,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,5.0,,,,,,,,,,,,,,,,,0.0
51,02001,Lantarón,Araba/Álava,País Vasco,877.0,488.0,389.0,,354.0,196.0,550.0,,37.0,85.0,640.0,89.0,82.0,993.0,17.0,47.0,31.0,37.0,6.0,2.0,2.0,61.0,41.0,11.0,5.0,598.0,346.0,154.0,73.0,66.0,37.0,16.0,4.0,68.0,24.0,1.0,1.0,,13.355188141391107,18.346216216216217,12.892295081967212,12.778729096989967,13.37409090909091,16.50970588235294,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0
52,02002,Albacete ( municipio sin especificar),Albacete,Castilla-La Mancha,,,,,4.0,0.0,4.0,,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
53,02003,Abengibre,Albacete,Castilla-La Mancha,761.0,365.0,396.0,,295.0,189.0,484.0,,47.0,42.0,459.0,85.0,129.0,813.0,10.0,29.0,33.0,47.0,8.0,2.0,2.0,33.0,25.0,8.0,7.0,417.0,247.0,109.0,55.0,57.0,30.0,14.0,6.0,105.0,47.0,11.0,2.0,,13.377342857142857,18.03808510638298,11.145454545454545,12.763093525179857,13.353333333333333,15.575238095238095,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,2.0
54,02004,Alatoz,Albacete,Castilla-La Mancha,506.0,283.0,223.0,,222.0,95.0,317.0,,63.0,34.0,306.0,57.0,65.0,549.0,11.0,27.0,22.0,62.0,20.0,4.0,3.0,25.0,16.0,6.0,4.0,281.0,136.0,44.0,24.0,39.0,17.0,5.0,1.0,57.0,24.0,3.0,1.0,,14.851786447638604,16.36016129032258,13.0068,14.487686832740213,15.936410256410257,16.094210526315788,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,0.0
55,02005,Albacete,Albacete,Castilla-La Mancha,174336.0,85214.0,89122.0,,59160.0,45441.0,104601.0,,9030.0,14389.0,81856.0,7549.0,8488.0,125053.0,2222.0,5179.0,3112.0,9018.0,2162.0,392.0,201.0,11117.0,8804.0,4211.0,2359.0,73685.0,45448.0,22302.0,12408.0,5805.0,3970.0,2018.0,1018.0,7480.0,3515.0,1069.0,558.0,,12.51862230408391,17.457079174983367,10.153444274534497,12.094810748456267,11.33404478897502,14.801977272727273,,0.0,2.0,39.0,0.0,4.0,43.0,0.0,6.0,77.0,0.0,1.0,80.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,64.0,290.0,0.0,22.0,316.0,,1933.0,5751.0,799.0,182.0,37.0,45.0,58.0,,302.0,,94.0,337.0,46.0,33.0,,0.0
56,02006,Albatana,Albacete,Castilla-La Mancha,679.0,351.0,328.0,,283.0,175.0,458.0,,78.0,42.0,453.0,53.0,90.0,754.0,12.0,33.0,31.0,78.0,4.0,0.0,0.0,31.0,22.0,7.0,3.0,398.0,216.0,108.0,63.0,29.0,10.0,6.0,2.0,84.0,30.0,8.0,2.0,,14.492359208523592,19.658333333333335,12.106774193548388,13.069120603015076,16.530344827586205,16.45345238095238,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0
57,02007,Alborea,Albacete,Castilla-La Mancha,664.0,346.0,318.0,,277.0,143.0,420.0,,78.0,53.0,455.0,71.0,101.0,841.0,18.0,50.0,93.0,78.0,17.0,3.0,2.0,40.0,31.0,9.0,5.0,399.0,189.0,86.0,47.0,44.0,21.0,11.0,6.0,87.0,30.0,13.0,8.0,,14.825972413793103,17.579615384615384,11.74875,14.360125313283207,14.2775,15.405747126436781,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,0.0
58,02008,Alcadozo,Albacete,Castilla-La Mancha,647.0,350.0,297.0,,231.0,114.0,345.0,,50.0,32.0,321.0,63.0,61.0,542.0,9.0,23.0,23.0,50.0,10.0,0.0,0.0,14.0,12.0,3.0,2.0,282.0,149.0,44.0,24.0,37.0,9.0,2.0,1.0,53.0,22.0,3.0,2.0,,15.073638392857143,17.9714,10.723571428571429,14.149397163120568,16.81783783783784,16.672075471698115,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0
59,02009,Alcalá del Júcar,Albacete,Castilla-La Mancha,1194.0,640.0,554.0,,466.0,234.0,700.0,,203.0,142.0,744.0,108.0,150.0,1427.0,53.0,34.0,58.0,203.0,58.0,9.0,4.0,115.0,86.0,38.0,16.0,634.0,344.0,156.0,90.0,68.0,34.0,14.0,6.0,138.0,71.0,20.0,12.0,,13.874464431725265,17.112610837438424,11.177565217391304,13.281309148264985,13.628823529411765,14.508840579710144,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0
60,02010,Alcaraz,Albacete,Castilla-La Mancha,1324.0,687.0,637.0,,497.0,295.0,792.0,,113.0,82.0,753.0,188.0,153.0,1372.0,24.0,51.0,58.0,113.0,17.0,1.0,0.0,56.0,35.0,12.0,9.0,640.0,325.0,135.0,76.0,100.0,32.0,9.0,3.0,127.0,42.0,9.0,5.0,,14.998667883211679,18.391858407079646,12.661071428571429,13.947875,16.7681,16.773070866141733,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0
61,02011,Almansa,Albacete,Castilla-La Mancha,24511.0,12208.0,12303.0,,9267.0,6218.0,15485.0,,1160.0,1905.0,12472.0,1102.0,1380.0,18931.0,335.0,797.0,380.0,1160.0,186.0,47.0,30.0,1430.0,1111.0,557.0,338.0,11124.0,6727.0,3245.0,1606.0,717.0,413.0,201.0,74.0,1245.0,581.0,193.0,100.0,,12.56059076587494,18.068077586206897,10.169944055944056,12.400802768788205,12.879330543933055,14.784160642570281,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,24.0,100.0,,,,3.0,1.0,4.0,1.0,,1.0,9.0,3.0,2.0,,0.0
62,02012,Alpera,Albacete,Castilla-La Mancha,2261.0,1170.0,1091.0,,846.0,554.0,1400.0,,215.0,120.0,1180.0,171.0,225.0,2002.0,26.0,70.0,75.0,215.0,25.0,2.0,1.0,76.0,42.0,10.0,7.0,1035.0,557.0,263.0,117.0,106.0,52.0,16.0,7.0,209.0,99.0,25.0,14.0,,14.408940011648223,18.746232558139535,14.293157894736842,13.216676328502416,14.85245283018868,15.365215311004786,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0
63,02013,Ayna,Albacete,Castilla-La Mancha,591.0,311.0,280.0,,221.0,74.0,295.0,,140.0,137.0,305.0,81.0,71.0,761.0,28.0,14.0,15.0,139.0,18.0,6.0,3.0,106.0,73.0,26.0,9.0,276.0,166.0,56.0,33.0,47.0,20.0,11.0,7.0,67.0,26.0,3.0,0.0,,14.461818181818181,18.155179856115108,12.371132075471698,13.038224637681159,14.976808510638298,16.258805970149254,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0
64,02014,Balazote,Albacete,Castilla-La Mancha,2327.0,1187.0,1140.0,,855.0,524.0,1379.0,,222.0,132.0,1285.0,168.0,338.0,2414.0,29.0,90.0,122.0,222.0,26.0,2.0,2.0,97.0,66.0,33.0,18.0,1153.0,656.0,341.0,187.0,121.0,74.0,38.0,21.0,307.0,152.0,50.0,23.0,,13.454981238273922,18.311306306306307,10.652680412371135,12.554249783174328,12.157355371900826,14.41114006514658,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0
65,02015,Balsa de Ves,Albacete,Castilla-La Mancha,131.0,77.0,54.0,,48.0,19.0,67.0,,24.0,10.0,85.0,12.0,19.0,157.0,4.0,5.0,8.0,24.0,4.0,0.0,0.0,5.0,3.0,0.0,0.0,80.0,41.0,20.0,13.0,7.0,0.0,0.0,0.0,16.0,8.0,1.0,1.0,,15.125289855072463,18.216666666666665,14.158,13.556,18.0,15.683125,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0
66,02016,"Ballestero, El",Albacete,Castilla-La Mancha,396.0,203.0,193.0,,153.0,86.0,239.0,,31.0,22.0,276.0,48.0,47.0,456.0,4.0,12.0,7.0,31.0,5.0,2.0,1.0,15.0,12.0,4.0,3.0,236.0,134.0,58.0,22.0,29.0,10.0,6.0,1.0,39.0,27.0,11.0,5.0,,13.48047619047619,17.259032258064515,10.847333333333333,13.167754237288136,16.082758620689656,12.433333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
67,02017,Barrax,Albacete,Castilla-La Mancha,1799.0,923.0,876.0,,689.0,395.0,1084.0,,142.0,130.0,1122.0,142.0,168.0,1842.0,29.0,87.0,69.0,142.0,37.0,3.0,0.0,77.0,59.0,22.0,12.0,998.0,511.0,228.0,98.0,111.0,77.0,39.0,18.0,158.0,90.0,33.0,14.0,,13.876506849315069,17.781267605633804,10.94987012987013,13.915100200400802,11.127117117117118,13.795569620253165,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,0.0
68,02018,Bienservida,Albacete,Castilla-La Mancha,579.0,313.0,266.0,,249.0,99.0,348.0,,55.0,40.0,367.0,127.0,62.0,690.0,14.0,19.0,22.0,55.0,6.0,1.0,0.0,25.0,17.0,4.0,3.0,297.0,144.0,54.0,30.0,67.0,19.0,1.0,0.0,53.0,13.0,0.0,0.0,,15.377457943925233,18.86690909090909,12.322,14.007811447811449,18.46731343283582,17.260943396226416,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0
69,02019,Bogarra,Albacete,Castilla-La Mancha,807.0,426.0,381.0,,286.0,112.0,398.0,,131.0,46.0,346.0,94.0,126.0,788.0,14.0,27.0,52.0,131.0,27.0,5.0,4.0,37.0,23.0,8.0,4.0,296.0,160.0,52.0,23.0,50.0,21.0,6.0,3.0,111.0,40.0,5.0,3.0,,15.200876132930514,17.153587786259543,12.742972972972973,13.889425675675676,15.727,16.773603603603604,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0
